% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=42, Mon Dec 16 20:17:58 2024
1 6 0.24865453213933078 0.24865453213933078 0.24865453213933078 0.24865453213933078 0.866801861938857 1.1174321152263929
2 12 0.24865453213933078 0.24865453213933078 0.24865453213933078 0.24865453213933078 0.866801861938857 1.1174321152263929
3 18 0.4496507844081176 0.4496507844081176 0.4496507844081176 0.4496507844081176 0.7418552524528503 1.204014445265553
4 24 0.4496507844081176 0.4496507844081176 0.4496507844081176 0.4496507844081176 0.7418552524528503 1.204014445265553
5 30 0.5048250102560553 0.5048250102560553 0.5048250102560553 0.5048250102560553 0.7036867127805844 1.2267130920700466
6 36 0.5048250102560553 0.5048250102560553 0.5048250102560553 0.5048250102560553 0.7036867127805844 1.2267130920700466
7 42 0.5620559886025457 0.5620559886025457 0.5620559886025457 0.5620559886025457 0.6617733837179115 1.2498223828218735
8 48 0.5620559886025457 0.5620559886025457 0.5620559886025457 0.5620559886025457 0.6617733837179115 1.2498223828218735
9 54 0.43588831904868663 0.43588831904868663 0.43588831904868663 0.43588831904868663 0.7510736854339349 1.1982855749147139
10 60 0.43588831904868663 0.43588831904868663 0.43588831904868663 0.43588831904868663 0.7510736854339349 1.1982855749147139
11 66 0.1999223119008504 0.1999223119008504 0.1999223119008504 0.1999223119008504 0.894470618913304 1.0954096548327708
12 72 0.1999223119008504 0.1999223119008504 0.1999223119008504 0.1999223119008504 0.894470618913304 1.0954096548327708
13 78 0.24013793431537803 0.24013793431537803 0.24013793431537803 0.24013793431537803 0.8717006743628354 1.1136148051796806
14 84 0.24013793431537803 0.24013793431537803 0.24013793431537803 0.24013793431537803 0.8717006743628354 1.1136148051796806
15 90 0.359998985704793 0.359998985704793 0.359998985704793 0.359998985704793 0.8000006339342532 1.1661899440934966
16 96 0.359998985704793 0.359998985704793 0.359998985704793 0.359998985704793 0.8000006339342532 1.1661899440934966
17 102 0.3936483566314112 0.3936483566314112 0.3936483566314112 0.3936483566314112 0.7786858438218772 1.1805288461665862
18 108 0.3936483566314112 0.3936483566314112 0.3936483566314112 0.3936483566314112 0.7786858438218772 1.1805288461665862
19 114 0.237463532067461 0.237463532067461 0.237463532067461 0.237463532067461 0.873233341056409 1.1124133818268553
20 120 0.237463532067461 0.237463532067461 0.237463532067461 0.237463532067461 0.873233341056409 1.1124133818268553
21 126 -0.08916471766582744 -0.08916471766582744 -0.08916471766582744 -0.08916471766582744 0.9543769079007374 1.04363054653734
22 132 -0.08916471766582744 -0.08916471766582744 -0.08916471766582744 -0.08916471766582744 0.9543769079007374 1.04363054653734
23 138 -0.14023886343974892 -0.14023886343974892 -0.14023886343974892 -0.14023886343974892 0.9272330540701462 1.0678196773986461
24 144 -0.14023886343974892 -0.14023886343974892 -0.14023886343974892 -0.14023886343974892 0.9272330540701462 1.0678196773986461
25 150 -0.15656002811809885 -0.15656002811809885 -0.15656002811809885 -0.15656002811809885 0.918389880106429 1.0754348088648138
26 156 -0.15656002811809885 -0.15656002811809885 -0.15656002811809885 -0.15656002811809885 0.918389880106429 1.0754348088648138
27 162 -0.18009273285457483 -0.18009273285457483 -0.18009273285457483 -0.18009273285457483 0.9054873092127935 1.0863207320375392
28 168 -0.18009273285457483 -0.18009273285457483 -0.18009273285457483 -0.18009273285457483 0.9054873092127935 1.0863207320375392
29 174 -0.15058401744552818 -0.15058401744552818 -0.15058401744552818 -0.15058401744552818 0.9216376633767047 1.0726527944519273
30 180 -0.15058401744552818 -0.15058401744552818 -0.15058401744552818 -0.15058401744552818 0.9216376633767047 1.0726527944519273
31 186 -0.16881303168499845 -0.16881303168499845 -0.16881303168499845 -0.16881303168499845 0.9116945586735733 1.0811165671124454
32 192 -0.16881303168499845 -0.16881303168499845 -0.16881303168499845 -0.16881303168499845 0.9116945586735733 1.0811165671124454
33 198 0.09819991566178818 0.09819991566178818 0.09819991566178818 0.09819991566178818 0.9496315518864207 1.0479503402651236
34 204 0.09819991566178818 0.09819991566178818 0.09819991566178818 0.09819991566178818 0.9496315518864207 1.0479503402651236
35 210 -0.16666862902531254 -0.16666862902531254 -0.16666862902531254 -0.16666862902531254 0.9128698543465479 1.0801243581298001
36 216 -0.16666862902531254 -0.16666862902531254 -0.16666862902531254 -0.16666862902531254 0.9128698543465479 1.0801243581298001
37 222 0.18889868869405052 0.18889868869405052 0.18889868869405052 0.18889868869405052 0.9006116317847274 1.09036630940893
38 228 0.18889868869405052 0.18889868869405052 0.18889868869405052 0.18889868869405052 0.9006116317847274 1.09036630940893
39 234 0.19033209928133035 0.19033209928133035 0.19033209928133035 0.19033209928133035 0.899815481484215 1.0910234183010603
40 240 0.19033209928133035 0.19033209928133035 0.19033209928133035 0.19033209928133035 0.899815481484215 1.0910234183010603
41 246 0.16784509711726067 0.16784509711726067 0.16784509711726067 0.16784509711726067 0.9122252478871319 1.0806688193508966
42 252 0.16784509711726067 0.16784509711726067 0.16784509711726067 0.16784509711726067 0.9122252478871319 1.0806688193508966
