% # columns="iter, evals, sigma, 0, fitness, xbest" seed=42, Mon Dec 16 20:17:58 2024, <python>{}</python>
1 6 0.39411408372221474 0 0.6622001185945359 4.765312807032524 4.7712868038783025
2 12 0.43877204609994747 0 0.6614636677249693 4.6998350383449825 5.174938777156541
3 18 0.46933726521500885 0 0.6462409097246523 4.479334449791687 5.043003526260562
4 24 0.5766614508550428 0 0.6240830593467331 4.101178091720727 5.356987273130973
5 30 0.6243276824905003 0 0.581531078160215 3.4922718916942737 5.641273337316095
6 36 0.7662608153221948 0 0.5600245909607057 3.1459615399359673 5.73773466416086
7 42 1.1577525031530023 0 0.4497680879991064 1.7116366969954389 5.694179095827561
8 48 1.6625986597252491 0 0.36515832038930884 0.758175151429858 5.964744106331431
9 54 1.8942533423585663 0 0.2449542760294297 0.014402644117122871 5.928643671979016
10 60 2.0259270538327545 0 0.3326735195744216 0.5328192918452284 5.060506544426664
11 66 2.084546029043917 0 0.2465195163470893 0.022466569595678998 4.627741417798279
12 72 1.7973936651980431 0 0.2462693047270697 0.01877138254099608 4.659016355737817
13 78 1.642993265069759 0 0.3111865234673299 0.30326374446320997 5.336264190344593
14 84 1.366156143640081 0 0.22920480862210607 0.0010572981267526933 5.156511431345698
15 90 1.2834525186068002 0 0.23455405453211003 0.00017828696576376816 5.627137985747108
16 96 1.2441444615359747 0 0.26054569021945495 0.05288165818062435 5.934207687401785
17 102 1.0601745107428682 0 0.27235629012887597 0.10079672988264124 5.444457334789761
18 108 0.9087484878093341 0 0.23228291351269148 0.002855328096308448 5.294934152994735
19 114 0.9731930521628925 0 0.2983244636101474 0.2257312592424761 5.84539253701363
20 120 0.9668083872006127 0 0.22154406429913037 0.0008061982576196339 5.13411903380064
21 126 0.7134686375336023 0 0.25069873218978533 0.028788755793719166 5.620813529605911
22 132 0.5768704867942731 0 0.23316282755218024 0.0037354465360071505 5.537657902434456
23 138 0.44442421825370065 0 0.23844375557260228 0.0009643213137047295 5.581517306379741
24 144 0.337005383674812 0 0.228146920757819 0.001568853473157534 5.546154915041252
25 150 0.3157229808365992 0 0.22976695100792993 0.0007447086166550056 5.658775594590599
26 156 0.3585491704803744 0 0.22598063866992496 0.0012781887128954896 5.613664273560679
27 162 0.40088723234398393 0 0.22877543668531203 0.0010854605270304578 5.880778077038842
28 168 0.38549034919550457 0 0.22700957905122826 0.0007289114492682728 5.842744687462001
29 174 0.3571854496282678 0 0.22486880395657022 0.00023867840465265842 5.886182632841473
30 180 0.276341417740492 0 0.2228885944616128 0.00026537736642668426 5.810414272509991
31 186 0.23085454333823216 0 0.22089008101900467 0.00018248167366825103 5.850607967184701
32 192 0.23241817699498518 0 0.2218805775552189 0.00024955660175607824 5.824513762160174
33 198 0.2703521097947467 0 0.22658628454169022 0.0008020803569699842 5.784782602100928
34 204 0.24846061698136482 0 0.22719186198441843 0.0006485186813964333 5.776527697836019
35 210 0.18825766022043328 0 0.2259523652191547 0.00046905524710126096 5.8028999509121935
36 216 0.18778814049143366 0 0.22028679653991248 0.00011100059437077147 5.783621697476605
37 222 0.16068260368009854 0 0.22154611126833496 0.0004910654387359475 5.793178751531587
38 228 0.15868812597439977 0 0.22449683245123966 0.00048457826772508764 5.750589411408935
39 234 0.12719616075147053 0 0.22573672319925484 0.000599955987468422 5.730047020554719
40 240 0.11473334280272272 0 0.22303685469383178 0.0002718483656038977 5.7238019869216
41 246 0.10482365541473163 0 0.22436353780063595 0.00030992019135941474 5.737391514223729
42 252 0.08760778378373439 0 0.22223959828879727 0.0003555401327449385 5.723597943577221
43 258 0.11208333655022494 0 0.22508461849786648 0.0004963658624597295 5.764981994690398
44 264 0.08766696357679796 0 0.2274346963184119 0.00030313688507649215 5.739005310117301
45 270 0.09874071376828746 0 0.2218766103791889 0.0003013402575102911 5.766680468775534
46 276 0.107363013027094 0 0.22223134657559512 0.00044687837379661746 5.777407942014639
47 282 0.10625172586928765 0 0.22346027365810173 0.00031226178333147535 5.741205799855622
48 288 0.09272429921013367 0 0.22199108890347286 0.0003316913753087418 5.753310664325379
49 294 0.08399747448653147 0 0.22569822663484776 0.0002472433894760706 5.7634984720772
50 300 0.06963337836303418 0 0.22662160554478938 0.00032381582370122656 5.775564438628167
51 306 0.06331891490901392 0 0.22359226283935107 0.0002682145334120951 5.780013748106063
52 312 0.06374943482140531 0 0.2213775256578594 0.00027244130103814347 5.767890003109683
53 318 0.06040815968755169 0 0.224220600360651 0.0002274892871651816 5.767736117094439
54 324 0.07940507741799457 0 0.22365820284938867 0.0002458125925548014 5.750879253334192
55 330 0.06467542826457082 0 0.22106737087671252 0.00025480621679653884 5.764555047679971
56 336 0.05952837975551064 0 0.2213988980968968 0.0002655272387954282 5.753237659071344
57 342 0.05412124731774717 0 0.2241362818404773 0.0002527592895464626 5.744347513601841
58 348 0.05094994807799884 0 0.22188885151836282 0.0002736447926218332 5.76512219670094
59 354 0.051811606282201314 0 0.21887738394540213 0.00028061592180059734 5.765122170211011
60 360 0.05536784019749473 0 0.22385003316528024 0.0002845251107376589 5.764640138655729
61 366 0.049487728883399106 0 0.2247325940448175 0.00029849482900519566 5.762054727862176
62 372 0.05899864620568719 0 0.22246178968076202 0.0003091428591662986 5.758733869789102
63 378 0.05592536969772432 0 0.22296542251468074 0.00034342319518247146 5.766238413978606
64 384 0.08079616926246358 0 0.22505792497718796 0.0004064045779784328 5.763468203200235
65 390 0.06962301834553714 0 0.2233711587710005 0.00035384225244977006 5.7639958894887044
66 396 0.05304806833406811 0 0.22209676709097784 0.00038773858188520614 5.766781484216949
67 402 0.060453089881751305 0 0.22213474091659466 0.0003164886250616546 5.75668061474706
68 408 0.07652039118761167 0 0.2224870721891525 0.0002807844722381012 5.755940751684306
69 414 0.10095882260452346 0 0.22248072578974848 0.00024219008260749076 5.756748532112514
70 420 0.16272381729355273 0 0.2223257496566769 0.00016752507135813096 5.743841262007621
71 426 0.2154220440763261 0 0.22571691206211164 0.00010663216946049859 5.733380490475527
72 432 0.2845065710733665 0 0.22230911787399055 0.00017556462168641756 5.713351099319302
73 438 0.32709639048365524 0 0.2205578698141637 0.00014859335939854557 5.699482690554028
74 444 0.3753038875306842 0 0.22282272324415311 0.00015318334552205063 5.650230243749296
75 450 0.364941372623063 0 0.22253004590263348 0.0001211731266257877 5.657202993260638
76 456 0.4443133889072186 0 0.22351208519806462 0.00048175374771686755 5.625418525774674
77 462 0.3891090498293143 0 0.22088288505023612 0.00036499034228339443 5.621540108027357
78 468 0.34932034809481943 0 0.2242063323309853 0.00010551949405448241 5.684206785502064
79 474 0.3324490373490011 0 0.22189766199238653 0.00012723120142374493 5.685418485181134
80 480 0.24137617474044862 0 0.22597642160000203 0.00013953560042786727 5.686951736925485
81 486 0.41080572593159503 0 0.22374125776817771 0.0006114838132896766 5.597783139343914
82 492 0.5204655353587939 0 0.2249770870552638 0.0004906067734147881 5.626618805046837
83 498 0.5657277811597625 0 0.22330178671496184 0.0005841912667399341 5.5654388666007115
84 504 0.4499289847188347 0 0.22256532897787662 0.0005493052713762194 5.589398514797084
85 510 0.45343767475948255 0 0.22470793067197087 0.0008511914765811748 5.558375892591881
86 516 0.5409644723255611 0 0.22412919751979524 0.001375803457235413 5.519965097948406
87 522 0.4311325099518082 0 0.22508119905674667 0.0004923142181581757 5.619569492205992
88 528 0.4127141580909471 0 0.22653655042025284 0.001263420595618573 5.5470572073245314
89 534 0.3002325269588548 0 0.2275610760366818 0.0008406543810902805 5.574733437087754
90 540 0.28143915701382344 0 0.2283609689767138 0.0008518006472442968 5.580644465645649
91 546 0.40616039348788985 0 0.22634034831331312 0.0010976153510295586 5.5745334195261185
92 552 0.3428503034587943 0 0.2232950396421599 0.0007533931752541304 5.589160844301718
93 558 0.25791522729987704 0 0.22651358400370825 0.000832015224772658 5.579814219959903
94 564 0.4016430086290426 0 0.22234582997563562 0.000443991313856364 5.616277950400795
95 570 0.3295032404730501 0 0.221385136360789 0.0007485540982029757 5.595169286821122
96 576 0.3002356863053346 0 0.22893577401489854 0.0009828681787225934 5.5816147331368295
97 582 0.36433225247562356 0 0.22285957561084338 0.00037087375669765194 5.6385283516267375
